"time","Lambda0"
0.0115640681609783,0.0137476525185799
0.0187894915349732,0.0224280763545822
0.0202214247211523,0.0259415799563114
0.0305078623959002,0.0319695409986192
0.0368888643824204,0.0372578826909854
0.0377886452486461,0.04226757441282
0.0486480395539326,0.0438221248670633
0.0518551152698426,0.047540977158475
0.0528473819148031,0.049036909926519
0.0529118558242817,0.0526914582434377
0.0540579654597453,0.0541504988279509
0.0540921671298103,0.0556128873143253
0.0561404635090012,0.0570485019614237
0.0565127549838709,0.060747827449199
0.058001449845649,0.0621442657554063
0.0607047628607613,0.0656186847435304
0.0623958252186982,0.0669372789496261
0.0705246656382416,0.0699861902558187
0.0753323794741938,0.071053165426
0.0758283348398819,0.0721090285705725
0.0782399115188106,0.0748787406755665
0.0798884380691462,0.0758978453967275
0.0814042055749175,0.0785991778536543
0.0874927901184902,0.0812582779286057
0.0891923696668591,0.0838533617689296
0.0909203289936198,0.0847380063009456
0.0925144839830128,0.0872782995096762
0.0942459412162215,0.0881292122687528
0.0991747231786756,0.0904275979255746
0.104441844909219,0.0926200904134297
0.104744308264984,0.0948419560755968
0.107516863925959,0.0955908974972065
0.109301495344059,0.097606193429762
0.110026102745679,0.0983456699612257
0.111381413530531,0.100334922692535
0.1145627273676,0.101042452910359
0.117273572287959,0.101740338617391
0.119859969386996,0.102422992584097
0.121647719678208,0.104266411053259
0.123076529763343,0.106132343121951
0.124761524115297,0.107963794342549
0.125776206510493,0.108624078134617
0.125882664047552,0.110451235195204
0.126525934671852,0.111109527191605
0.130728166607594,0.111763216813506
0.135658146548718,0.113478964600415
0.137889522271974,0.115194478045401
0.139512649140082,0.115815419838521
0.14542659117162,0.116423048739062
0.147266292310623,0.117015366856347
0.150179277765792,0.117601286978683
0.151259972874915,0.119160012711378
0.151496142197093,0.120746455075045
0.15276295785832,0.121332317899843
0.153139512769089,0.122907896016806
0.153497856898649,0.123491172814507
0.155899121429541,0.124059590210573
0.156249634615449,0.125617815873077
0.156907984023227,0.126186135437967
0.157816758001451,0.126752969476485
0.161281903522527,0.128285609670059
0.162449360705299,0.128854182681435
0.162984925912557,0.129421129067272
0.164268845088046,0.130917845873198
0.165806431983167,0.131472446642853
0.166020777204927,0.132025580648457
0.167967806969072,0.132573825190852
0.171688824918974,0.134054296407701
0.172428221572171,0.134591250053164
0.17400681705091,0.136027403024268
0.178487736752347,0.1365462498813
