"id","L","X","status","z1","z2","cgroup","tgroup"
1,1.356743584387,3.47866762973193,1,1,-1.26041649389072,1,0
2,0.326766125217546,0.973131415076424,2,1,0.509274711938511,1,1
3,0.14530236646533,3.6677998899062,2,0,-0.401366736938244,0,0
4,0.393321703886613,1.96665525520783,1,1,0.834418294415573,1,1
5,0.42959301173687,6,0,0,-1.98065078606945,0,0
6,0.347758286516182,3.32490765424146,1,1,2.31764798613708,1,1
7,0.584823925048113,0.820178716695164,1,0,-3.19003652291455,0,0
8,0.0869443403209848,0.244636188406019,1,1,-1.85725338298423,1,0
9,0.481506799992906,0.81854216148156,2,0,-0.0902504790958843,0,0
10,1.22079041413963,1.5062560164025,1,1,-1.32648509292825,1,0
11,0.492492355598477,0.823436117717012,1,1,-1.89087270544814,1,0
12,0.0546704616863281,0.467046784865302,1,1,1.1789129261941,1,1
13,0.377266217820905,1.94758681205856,1,1,-0.309995361660132,1,0
14,0.364988221599568,0.795223887839464,1,0,-1.11725035966031,0,0
15,0.222405001404695,0.469620202862215,2,0,0.821011028686826,0,1
16,0.110873205703683,1.305271855667,2,0,0.162722944252368,0,1
17,0.432958709716331,0.481702104070264,1,1,0.317889008324856,1,1
18,0.0426620687358081,0.125263556887564,2,1,1.31518482628535,1,1
19,0.631189772367299,1.48938445101649,2,0,0.499608816579727,0,1
20,0.711461256115519,0.865758488144941,2,1,2.08517372205064,1,1
21,0.153431466897018,1.26421549978356,0,0,0.679748383212296,0,1
22,0.08498609327944,1.34602075762819,2,0,1.85196435867702,0,1
23,0.0427155869089542,2.48413954794566,2,0,-0.0158612266439434,0,0
24,1.16275264294224,4.13361900673429,2,1,0.123161586381042,1,1
25,0.294588519260287,0.626843741577588,1,0,-0.778773001938907,0,0
26,0.03450089978287,0.656954811595526,2,0,0.742557625916835,0,1
27,0.144634285586967,0.484028208863044,2,0,0.779340904500982,0,1
28,0.887008802912772,1.11011775009246,2,0,0.903542274873793,0,1
29,0.0522837252356112,0.102699118921891,2,1,3.39829892206701,1,1
30,0.00948600135796991,0.614168893917794,1,0,-0.836733259425823,0,0
31,0.462833375670016,1.54512433645626,0,0,-0.574730287061726,0,0
32,0.136380171461497,0.535846216398108,2,1,0.256761759689672,1,1
33,2.08849946957755,2.46370994454298,1,1,0.388324323343009,1,1
34,0.0366305429101389,0.681043444907762,1,0,0.580943191010827,0,1
35,0.675955187971242,2.10505564697087,0,0,0.31062955284386,0,1
36,0.176637638069224,1.3285037305707,2,1,1.5431144022118,1,1
37,0.289713672362268,3.44424832301835,0,0,-0.250635788422743,0,0
38,0.154611449688673,0.774088281517228,0,0,-1.02215032692133,0,0
39,0.188409303955268,1.43976513424246,1,1,0.27729218859941,1,1
40,1.0659875638314,4.93727096968347,1,1,0.213157736156714,1,1
41,0.193054142582696,0.677043387539262,2,0,1.14307180505015,0,1
42,0.0473341753240675,0.0775272309600732,1,1,0.0137750143659199,1,1
43,0.132123446965124,0.847026135622444,2,0,1.13423582657074,0,1
44,0.474818315861692,1.29232198236327,1,1,0.845983802937575,1,1
45,0.551023290492594,0.882217578823191,1,1,-0.304895759848855,1,0
46,0.144075625967989,3.76533083432432,2,0,-0.281037207359029,0,0
47,0.389592612162232,0.893946208125427,1,1,-1.36135980543652,1,0
48,0.469805389874533,0.74253289261759,2,1,1.07336475247425,1,1
49,0.336107976618223,0.489663890110435,1,0,1.50690184223281,0,1
50,0.0452518409536921,0.462200009209808,1,0,-0.668066968989172,0,0
51,0.326628457114566,5.2132309335383,2,0,0.835666500207189,0,1
52,0.627972335590479,4.21521388133893,2,0,-0.496301158084541,0,0
53,2.59016213743928,2.86268393757577,2,0,-0.24854376049864,0,0
54,0.496961391530931,0.73398428644748,1,1,-2.44749730984964,1,0
55,0.153960382449441,0.714829238926262,1,1,0.000913207623300465,1,1
56,0.60600693626032,1.52832809159106,1,1,1.9073924002922,1,1
57,0.49458890801464,3.13432810948703,1,1,0.841388273961204,1,1
58,0.410831275221426,0.581422729490417,1,1,0.490132896012327,1,1
59,0.945405551412717,1.56122373173633,2,0,1.81027765999708,0,1
60,1.39079008631647,1.75402935488362,1,1,-0.42000131930408,1,0
61,0.0187863107631375,1.54877860264714,2,0,1.09742489782596,0,1
62,0.359989833086729,0.464691718192715,1,1,1.16792445696509,1,1
63,0.150765229169236,0.858206072201331,0,1,0.438432605883933,1,1
64,1.34954271582093,2.35260279159278,1,1,0.681879620301075,1,1
65,0.121677904352748,0.478758787937896,1,1,-0.276107580114929,1,0
66,0.604509387928447,1.30992530805303,1,0,-1.73462658266486,0,0
67,0.617515830064014,2.10145137877939,1,0,0.285176868868585,0,1
68,0.0602475512710426,0.754190608859062,0,0,-0.00295225047165454,0,0
69,0.292949702707119,1.08377124505325,1,1,0.536844364720795,1,1
70,1.0425591962412,1.41901568734146,1,0,-0.516202023021304,0,0
71,0.888361050184939,0.997386598995802,1,0,-1.01292743107824,0,0
72,0.394762680807617,2.45449219738658,2,1,0.277128707477022,1,1
73,0.213614583015442,0.43524128391077,1,1,-0.782191228407297,1,0
74,0.121362110991891,1.54951232746635,2,1,0.374492244399942,1,1
75,0.0473989274958841,2.18030006192794,1,1,0.0186207601782362,1,1
76,0.332650103056675,0.357521368999796,1,1,-2.24879547813623,1,0
77,0.213252423694812,0.317097860772098,1,1,-0.72629419771729,1,0
78,0.480500667355955,2.60719106843074,0,0,-0.321480364202158,0,0
79,0.169809101647986,0.728609731391582,0,0,0.444095770922849,0,1
80,0.370432062481996,1.27180397775778,2,1,0.247259401602712,1,1
81,1.99944534320511,5.69825528577158,2,0,-0.197436131158272,0,0
82,0.658092132256533,2.11727950009096,1,0,-1.4265542796652,0,0
83,0.562313455712803,2.27372209710481,2,1,1.66812847317269,1,1
84,0.0996214404585771,1.12048324526682,1,1,0.323860118956831,1,1
85,0.241611423911413,0.455775895555656,2,0,1.79972907865717,0,1
86,0.869242595570833,1.27883920022478,1,1,0.54768464539115,1,1
87,0.384752650279552,0.7041440711334,1,0,0.345643894028446,0,1
88,0.144379621488042,0.237448140851481,1,1,0.00424130295252963,1,1
89,0.0050275691319257,2.23674257683676,1,0,0.481033340172766,0,1
90,0.146144306054339,1.61749841434508,1,1,1.31605105780691,1,1
91,0.0165025109937824,0.147823244293532,2,0,2.59238590447385,0,1
92,0.186044492584188,1.00103652521025,2,0,1.96866805025457,0,1
93,0.213324790820479,0.529911712973238,1,0,-0.499527200829776,0,0
94,0.329825396649539,0.873102518698368,1,0,-2.41530728895494,0,0
95,0.494504614082426,0.579005310536633,1,0,0.403230328150823,0,1
96,0.0159429290215485,0.175520522824723,1,0,0.45445361722978,0,1
97,0.254202668729704,0.283166881225467,2,1,0.17766395468042,1,1
98,0.381977517390624,0.84229978365149,2,0,2.27831816937469,0,1
99,0.0138995253099591,0.126356076137852,1,0,0.00210744528299355,0,1
100,2.29075192092898,2.5520088353748,2,1,-0.425448932146,1,0
101,0.853929574744087,1.019891928163,1,0,0.444210030343815,0,1
102,0.846981866057597,0.941876511741038,1,0,-0.80389642735237,0,0
103,1.05253232084215,3.68350679656637,2,0,-0.396206891611974,0,0
104,0.669969151468769,1.06227203904819,1,1,1.02637513144417,1,1
105,0.167103760875762,0.386999848710616,1,1,-0.708397215803788,1,0
106,1.3114681718871,2.0164557904709,2,1,-0.0986308034075387,1,0
107,0.197997516661417,0.220243710233747,2,0,1.25720297055782,0,1
108,0.205000076341586,0.298945769148029,1,1,0.900069676693824,1,1
109,0.815790210591451,2.50242675144473,2,0,1.5270835014387,0,1
110,0.0614500817217369,1.68033857665617,1,0,0.333507123026498,0,1
111,0.0627134814858437,0.359756361089146,1,1,-1.15677549882002,1,0
112,0.594664761854631,0.812601046160741,2,1,0.312255206519202,1,1
113,0.46010519284755,1.39023094483114,1,0,-1.99579051310559,0,0
114,0.0291132897709763,0.165747589013559,2,1,0.810561826922155,1,1
115,0.738621124066412,0.791536514074602,0,1,-1.13898912992794,1,0
116,0.00884119246620685,0.353975894341181,1,1,1.09746494774664,1,1
117,0.153086466131118,0.806174520403147,0,1,0.429544670486385,1,1
118,0.444548921051256,1.02560279890895,0,0,0.885443777128779,0,1
119,0.232410673343111,1.66949976794643,2,1,0.50494354087514,1,1
120,1.02701903315598,1.91185650726159,0,1,1.15733284207518,1,1
121,0.45224183332175,0.956501135069476,1,0,-1.66998397779833,0,0
122,1.1038252435494,1.36284865243576,2,1,0.0981126960202877,1,1
123,0.359485554508865,2.15828770927416,1,0,0.887267057947488,0,1
124,0.250463861040771,0.257307828159725,2,1,-0.459071959482947,1,0
125,0.107680514047388,1.09363041908217,1,1,0.823160877974731,1,1
126,0.322989055130165,0.531910627997807,2,1,0.697422017236676,1,1
127,0.718606013520922,2.02753254212439,0,0,-0.122601783047551,0,0
128,0.134617382718716,1.03755012443404,2,0,1.8384792368639,0,1
129,1.3675225423649,1.96443893079028,1,1,-0.907631023146461,1,0
130,0.916408902965486,2.38431541517497,2,0,-0.318720867474993,0,0
131,0.0965955890715122,0.354279361135258,1,1,-1.64719138067677,1,0
132,0.153425562602933,0.442311244001694,1,1,0.913740667124138,1,1
133,0.0255716679332197,0.555495828497238,2,1,0.0235100244429716,1,1
134,0.148284814869256,0.615571218954944,1,0,0.473034824627865,0,1
135,0.108240045128147,2.61962393298745,0,0,0.363487729421919,0,1
136,0.491081917658448,1.33134984563543,1,0,-0.13584447411267,0,0
137,0.311435157006714,2.18748865516526,1,0,0.246442797723087,0,1
138,0.598981275223196,6,0,0,-0.975948499739048,0,0
139,1.43585071692809,1.4775250472255,1,1,-0.208520471798391,1,0
140,3.4733693705337,4.1441103319327,0,0,-0.0738127102239646,0,0
141,0.111263460712507,4.5990755556904,1,1,0.116481649791647,1,1
142,1.08297006972134,1.66080414967801,2,0,-1.06574193588684,0,0
143,0.817546775940678,3.20888331441627,1,1,0.422747557177605,1,1
144,0.468544938022823,3.10863487817253,1,0,1.4069944430572,0,1
145,0.224849867634475,0.413246182995232,1,0,-1.98604395928792,0,0
146,0.123940301849725,0.372518759510835,2,0,1.33365640333333,0,1
147,0.159475776038598,0.721811928541943,1,1,0.781779299407221,1,1
148,0.143745937482514,0.368715275074276,1,0,-1.08825349405444,0,0
149,0.80165889672935,6,0,0,-0.857300720542762,0,0
150,0.36133471224457,1.51628636822406,1,1,-1.38389665086206,1,0
151,0.414119174529333,0.616811232144847,0,1,0.555805778571554,1,1
152,0.203499655048214,2.13989123587591,2,0,0.853173108777509,0,1
153,0.263136417197529,1.29517474681584,1,1,0.0323082530376289,1,1
154,0.081216071293301,0.89355171037217,0,1,1.10499724460217,1,1
155,0.131330716831144,0.295270923240204,2,0,0.927051615868839,0,1
156,0.0988568828324787,0.424617428287434,1,1,0.749797394370671,1,1
157,0.447101105935872,2.45614141942402,2,0,-0.887458021532183,0,0
158,0.240962639800273,0.302948613563057,1,1,0.0750944617087608,1,1
159,0.172707902383991,0.767772622585671,0,0,0.491092060235468,0,1
160,0.220194774738047,2.24838750788717,2,1,1.02000512150565,1,1
161,0.0722047581803054,0.123384065068942,2,1,0.358304930588982,1,1
162,0.22811481077224,0.675457846173186,1,1,-0.163443339970282,1,0
163,0.000865596230141819,0.696706113507505,1,1,1.94635196639805,1,1
164,0.503587554208934,0.749223978931265,1,1,-1.74515448453601,1,0
165,0.621704600327325,2.79529399702042,1,1,0.535848407902722,1,1
166,2.10999011798742,2.54701538699328,1,0,-0.406987541522161,0,0
167,0.0949338771170005,1.10274363826542,1,1,0.394416117473346,1,1
168,0.251348344609141,1.04960855821928,1,0,0.75671874178836,0,1
169,0.189018699340522,1.3725554322203,0,0,-1.9382150904356,0,0
170,0.0892636168282479,0.988688105717301,0,0,0.123825846913925,0,1
171,1.01354824874134,6,0,0,-0.741100108474223,0,0
172,0.244966637110338,1.15348519629862,1,0,1.38359063447374,0,1
173,1.00171889737248,2.13551105743913,2,1,-0.0200868112711004,1,0
174,0.0745901781230288,0.761642894565865,1,0,0.882445634230921,0,1
175,0.244249827810563,1.03301382984966,2,1,0.672809438922735,1,1
176,0.44368553435106,2.37247496796712,1,1,-0.510196652525507,1,0
177,0.362239274836611,1.89005772678942,1,1,0.817194730901432,1,1
178,0.12041596756916,0.767279513484773,2,1,0.400187575155736,1,1
179,0.918877915479243,3.55221644043922,0,0,-0.911783882309301,0,0
180,0.683001309490584,0.752210760882857,2,0,1.09725765806984,0,1
181,0.287260715781609,0.785295580703738,1,1,0.167456384084344,1,1
182,0.261980060604401,2.04947645296016,1,1,1.1187764099106,1,1
183,0.077596167975571,2.21026924568313,2,0,1.0687014285941,0,1
184,0.685149323518209,4.95219157467059,2,1,0.804590181911895,1,1
185,0.67173735704273,1.05301169666907,1,1,-0.311504142696418,1,0
186,0.265650954408345,3.112136569495,0,0,-1.04977106326661,0,0
