"id","L","X","status","z1","z2","cgroup","tgroup"
1,1.11877906229347,4.30338367509345,0,0,-1.49768997886134,0,0
2,0.0411782052833587,1.05926725826658,2,1,0.482498313185801,1,1
3,0.436321806602001,0.803310182882533,2,1,-0.492936500773356,1,0
4,1.2056428194046,6,0,0,0.272869749146132,0,1
5,0.46790135504304,0.988324499516906,1,1,-0.872660622125061,1,0
6,0.455589603632689,2.37299794756687,1,0,0.0549997463971158,0,1
7,1.5309663444771,4.83112063514024,0,0,-1.72029542649074,0,0
8,0.699283395052709,2.60725201010437,1,1,1.04681441267787,1,1
9,0.521364505402744,1.96484704812368,0,0,-0.748618658095409,0,0
10,0.0367996998829767,0.1353761799671,2,1,2.10355684740456,1,1
11,0.426599140919279,0.81151283393681,1,1,1.69910816716575,1,1
12,0.244608596481828,1.07439599874736,2,1,0.342413513740131,1,1
13,1.23882066551596,2.85197175718646,2,0,0.519424550390255,0,1
14,0.0268409820273519,0.8448746570423,2,0,0.790339968038019,0,1
15,0.238370091828983,0.298312837671676,1,1,-0.780223956211862,1,0
16,0.917675194538055,1.1536160309581,2,1,2.21420187563983,1,1
17,0.892215933258888,1.35880045184445,2,0,-0.679592868841712,0,0
18,0.148375916385072,0.626905756977404,2,0,0.222493791705729,0,1
19,0.8384526095789,2.63801265888552,1,1,-1.08746813297428,1,0
20,0.0298672319623656,2.1470308876332,1,1,-0.475955123123828,1,0
21,0.169089785485994,0.655518007093545,2,1,-0.64217526503845,1,0
22,0.530404408319675,1.82887564703515,2,1,-0.0864182280896249,1,0
23,0.186065439808375,1.20790716483692,1,0,0.497145300519354,0,1
24,0.879392191767693,1.19166838343506,2,0,0.952634471064676,0,1
25,0.244787608631709,1.05187669108678,2,0,-1.16371688478894,0,0
26,0.0974571463302709,0.182750921076862,1,1,0.287601337649197,1,1
27,0.31643666094169,0.438590422689779,1,1,0.918715474029338,1,1
28,0.62443100728263,4.29668148358663,0,1,0.172434202297857,1,1
29,0.058309682268026,4.39183400943875,0,0,-1.88457784656064,0,0
30,0.461413929889214,1.71196997125586,1,0,0.806100299731096,0,1
31,0.0551505114549474,0.287634946013707,1,1,0.0311530411649982,1,1
32,0.700777917169034,1.79822528326532,0,0,-1.79454704066906,0,0
33,0.179809131077491,1.07953393708446,2,1,0.154386115433361,1,1
34,0.398039682477247,0.65725327673416,1,1,2.12563258678365,1,1
35,0.130508016445674,0.41382851699988,0,1,-0.763744017411446,1,0
36,0.407978331670165,1.00643106103434,2,0,0.0215153556552333,0,1
37,0.152669438102748,0.928830230611644,1,1,-0.397417148801075,1,0
38,0.136503170069773,0.442948565757695,1,1,-1.41603625238598,1,0
39,0.503113741006282,0.53849246171576,1,1,-0.491695764566496,1,0
40,0.48086433028505,0.647858802566635,1,1,0.176808096232433,1,1
41,0.0892341174767353,0.371046658451083,1,1,-0.132123084655802,1,0
42,0.0255576713243499,0.868815882131457,0,1,-0.69975477359695,1,0
43,4.4210582024128,6,0,0,-1.00783088643591,0,0
44,1.03876706091093,2.21870265552408,2,1,0.456944869677081,1,1
45,0.0213977106614038,0.349895262575963,1,1,0.0744279762998624,1,1
46,0.318506995390635,0.370704130379693,1,1,0.162886280715645,1,1
47,0.534453039988875,0.558204765376869,2,0,1.13029067188662,0,1
48,0.29396319433012,0.777588687492665,1,1,-2.0428141922687,1,0
49,0.00743077078368515,0.402925853411023,1,1,-0.996260382406333,1,0
50,0.374220137891825,1.30198837077882,1,1,-0.960384794779416,1,0
51,0.770599103390061,0.817187628657274,0,1,-1.61765243950075,1,0
52,0.00641126302070916,0.254832380613414,1,1,-0.354975671939671,1,0
53,0.279301545233466,0.993908200744655,1,1,0.24318080028886,1,1
54,1.15425548847526,1.71249745994476,1,0,0.646797700150577,0,1
55,0.0960742523961837,0.779064108307163,0,0,0.988898273447844,0,1
56,0.265253556717653,0.522618116541002,1,1,-1.78859740682875,1,0
57,0.00855747022104198,0.724186286853054,0,1,1.29207118435266,1,1
58,0.0693206797586754,1.37606462694115,1,1,1.72293952494146,1,1
59,0.601381108164787,4.80902858780149,1,0,-0.557146261930068,0,0
60,0.0280780177563429,0.806367642881347,2,0,0.907850950859637,0,1
61,0.0839204794241125,1.01846318071087,0,0,0.184301872009553,0,1
62,0.755190632881801,4.00292176364541,1,0,-0.103819611631514,0,0
63,0.392777984088752,1.12044708221454,1,1,0.110329728633745,1,1
64,0.22996466285277,1.95567483604697,2,1,-0.272367497167982,1,0
65,0.484612483543206,1.16448858922815,1,1,0.716706879482847,1,1
66,0.0639208694337867,0.13792694363117,1,1,-0.273037308839196,1,0
67,0.422165578231215,2.29986294793586,0,0,-1.30088985295356,0,0
68,0.16862988792127,0.546943956250526,1,1,-0.638750602779866,1,0
69,0.637743888629422,3.19164218999983,1,1,0.97162547341368,1,1
70,0.150878481767852,0.413301030379289,1,0,-0.29249223408858,0,0
71,0.166464115522754,2.96654535147051,0,1,-2.34136523519303,1,0
72,0.212836469872855,2.23763281579447,1,1,-0.0272538179209446,1,0
73,0.793648262508214,2.02735118764178,1,0,0.774026207631385,0,1
