"time","Lambda0"
0.0243938484173827,0.00393478661888879
0.0254595198181871,0.0127484796836828
0.030620067049444,0.0167893709617141
0.0376072004529728,0.0195165561185475
0.0381546708953687,0.022224699526801
0.0390575786961309,0.0253393527099957
0.0469714575813069,0.0275592475420533
0.047541345600888,0.0297717286774402
0.0480841859306311,0.031951489912459
0.05052085983806,0.0358025403593045
0.0561723010083989,0.0388777928931527
0.0562140112860302,0.0407725020112609
0.0565939579461103,0.0426630651697749
0.0595124402578063,0.0460343884322797
0.0679836553484914,0.0478997547433222
0.0681771122925653,0.0508742906594805
0.0756137227990285,0.0523280237203631
0.0808459953373584,0.0544905052530726
0.0835665485195013,0.0566033923586845
0.086937713677597,0.058098935245848
0.0870818831482297,0.059598881126003
0.0881069588968004,0.0618243653350847
0.0990558921273582,0.0635781755895228
0.103077642523127,0.0646851318352862
0.108604865142438,0.0665118945296733
0.108687533021731,0.0681666717794239
0.10922560987495,0.0698275731155381
0.109446432778965,0.0708919635815543
0.110225636970336,0.072558972463678
0.115054019227276,0.0741323685934535
0.117851990249676,0.0751275747609444
0.120258522838118,0.0762366301889613
0.127299015277444,0.0778238639284985
0.128299969842234,0.0792413905328975
0.128908618454529,0.080161231926622
0.130971610396887,0.081538787803614
0.132200383256638,0.0824575823087993
0.139988247979461,0.0834778343601916
0.140571851695261,0.0844990125311974
0.142862695343885,0.0857703564987658
0.152685393762541,0.0865926985738631
0.15927163609944,0.0875089425786263
0.16044849881804,0.0882936216287234
0.162088874566709,0.0890745378303397
0.167548927631933,0.0899399257687873
0.168011884640353,0.0906894628188074
0.16941960088357,0.0914336698290447
0.182413158090927,0.092145145850428
0.182580331580021,0.0928567571475721
0.185551137772449,0.0938942059932237
0.186657896773868,0.0946943515352204
0.191452536485573,0.095475940725455
0.192395744477636,0.096149236803178
0.194839212270528,0.0971566298729351
0.197106337381091,0.0978177650844276
0.197462673096847,0.098821907708902
0.197835559513396,0.0994833036671986
0.199574288180708,0.100240487608834
0.200411623378412,0.101332576516047
0.201226022417851,0.101987666751553
0.205273838734529,0.103055654232402
0.205632990155759,0.103804796349077
0.206134517773637,0.104549003463179
0.210160951748572,0.1051885476907
0.210462109293179,0.10613640110575
0.211651808776024,0.106772234722619
0.211942374888587,0.107716425659587
0.213673339107669,0.108346201328274
0.215168176585693,0.109274983703489
0.217485738616394,0.110296377824397
0.22124219189574,0.111209615988253
0.224342077432103,0.112100986174655
0.227275279100306,0.112978413770338
0.229438981005311,0.113577345236401
0.229742993587468,0.114174017550823
0.230014532867813,0.114860959860857
0.231930163294436,0.115543990648585
0.233371599736305,0.116136267226184
0.23406202656445,0.116728839609441
0.234433193193851,0.117319419824297
0.239043643451568,0.117900093087489
0.241451632322921,0.118563336518387
0.242549483552893,0.119135970348997
0.244869552435742,0.120044923133204
0.246964022578132,0.120952816595866
0.252983488738552,0.121508997118414
0.253013908092017,0.122312028191682
0.254081917786634,0.122949627794179
0.255222676039367,0.123585093862713
0.255893720448109,0.124135873002234
0.257737865424249,0.125012757376456
0.258209855075769,0.125643170075549
0.259559685184627,0.126187918718829
0.25985351352533,0.126817764072388
0.265876109578797,0.127356352734716
0.270279901475966,0.128136134612572
0.271952650865137,0.128666159978669
0.276768689876458,0.129188010886675
0.277187770617893,0.129709700934698
0.284564071208442,0.130221297999364
0.284729568847635,0.130813182381339
0.285278722938655,0.131325281945436
0.286202196857684,0.132175395449378
0.288299359228596,0.132683955343228
0.288682152350142,0.133271950447065
0.288707709412784,0.134123469010644
0.288936668509661,0.134633829585079
0.289906696422224,0.135396292325102
0.292281330886064,0.135902136472183
0.29248830248331,0.13673930534306
0.29274596673708,0.137493310167823
0.29348639569123,0.138244563495844
0.295641914821799,0.138828521157509
0.297909387672322,0.139407954544043
0.298498296707177,0.140152050095944
0.299056719359074,0.140731392703703
0.299848959346121,0.141558886092254
0.301427472490088,0.142379760159861
0.304961356404335,0.142875137605034
0.306556235549318,0.143367345953995
0.308119175153649,0.144098778602043
0.311414759795357,0.144584654175106
0.311765990293091,0.145311459570726
0.315806969632295,0.146112992452016
0.315907344589983,0.146596173855021
0.317447899431232,0.147150775369346
0.317692284594305,0.147705614799675
0.318632113967315,0.14842172574004
0.319055385795641,0.148975306717112
0.319703381865296,0.149454725613432
0.322866784263229,0.15000392123643
0.323092605580254,0.150479015210585
0.323448728117744,0.151189365899247
0.325272700473364,0.151897331305347
0.325404533715847,0.152444835017026
0.325462389965457,0.152991839150249
0.326227449474286,0.153465658528601
0.330168720987608,0.154243098493897
0.33057771519328,0.155018367735711
0.331456156639409,0.155794431884667
0.331782779292844,0.156264695272998
0.335376475595302,0.156805326919299
0.335447348951791,0.157496243338203
0.335972844192666,0.158037472092431
0.337048353313899,0.15872789466108
0.340156382191623,0.159264645346211
0.343093015263394,0.159726452652786
0.343463198893382,0.160413177829268
0.343689317677642,0.161177291921894
0.343850738305948,0.161867048213651
0.346431691868202,0.162329405113901
0.346774204051512,0.162864055126412
0.347598104852943,0.163398831764479
0.348569250209061,0.163861903730936
0.348959647451623,0.164325047256582
0.351041353811753,0.164857389826794
0.352752221693702,0.165600892698602
0.353934626290149,0.16606123824308
0.356097876138387,0.166723156977397
0.357778580608918,0.167252836024895
0.357993760944459,0.16798611726156
0.359647172743282,0.168444289436117
0.362160676713226,0.168898862142745
0.362200057269487,0.169562959032351
0.363348735293518,0.170018793307271
0.363687665036328,0.170474802799925
0.365266489646473,0.170997608590665
0.366258860760868,0.171450273479028
0.366946733341738,0.171971653064992
0.368027674182284,0.172492261715592
0.369393441265669,0.173011216035103
0.369989095869808,0.173530029703063
0.370036703250914,0.173980079156063
0.370047610590915,0.174430288237223
0.370393716972311,0.174880671655682
0.371541910285413,0.175398643061673
0.371773931401145,0.176123409647082
0.373343284626391,0.17657223397125
0.376379958111524,0.177296948145177
0.37696838375011,0.177743830477076
0.377134821621603,0.178469518845694
0.377988814460265,0.179196296090326
0.378356395677172,0.179644579848906
0.380342624520159,0.180158882540482
0.382164741162593,0.180670989669065
0.383717013953628,0.181322645517681
0.386104699763841,0.181975595663166
0.388857099040464,0.182623883490719
0.389586266126286,0.18313203151956
0.392232028411515,0.183571669947934
0.394765038806136,0.184009715350942
0.395064561429787,0.184644725693032
0.395288735324411,0.185083395002864
0.395847102318449,0.185715938895929
0.396619339018783,0.186417998891591
0.398875579927862,0.187048944158374
0.398961205838015,0.187680752587914
0.399929043096292,0.188313334071069
0.400093737956461,0.188819962421685
0.40159436095393,0.189520170019108
0.403079546749723,0.190023474695057
0.403143876372138,0.190653420077233
0.404123903779163,0.191157699385802
0.405030511153486,0.191594018913489
0.405368995574966,0.192224599946496
0.406406722777553,0.19266030508957
0.406633336841807,0.193095844458803
0.40900488796456,0.193530427275127
0.409925829793348,0.194031634288688
0.413822070558073,0.194651531775166
0.414198183704065,0.195339523709811
0.414773456658305,0.195838601992179
0.416254259644389,0.196336821759412
