y,treat,x1,x2
1.413870656607887,0,.5779633648981107,.7644968197130141
4.031443159696986,1,-.7340538880772195,-.8876666640786931
-.2061671501097145,0,1.345960583675413,-2.518023590920408
3.719945793825845,1,-.2001318043934379,1.181548958764859
3.460755461595833,1,.2307789819326468,-.7347716205158353
.940852519506773,0,.2758121299105368,-1.893467279383347
1.657834484677911,0,.8622345240840815,1.026316893140664
.9650070755502083,1,-.2862207085089932,-1.407561718091706
4.660975931049573,1,.3130231709397747,-1.338702941912667
1.877531921709905,1,-1.970356892477908,.7295879276374553
-.2751942194791316,0,-.5575312262969125,.2056716171902209
1.525901656726918,1,-2.751840134787664,-.4694607642013678
2.298093483603521,0,-1.234858741949171,.4254138668577217
4.263281410113232,1,.4771325701337586,-.1227438912450939
2.655576835733164,1,-.0210873183348756,-1.077951931624376
4.758237578468703,1,1.133409688211541,1.212254096066212
2.480871259535388,1,-.1395477675413976,-.2609759865226113
2.355222083217249,1,-1.114302211373801,-.1651004710108301
2.936989433721057,0,.7382285884937386,.521743058293398
1.120451113919784,0,.6441066152080754,.210134252873784
1.367932149071377,1,-.1189162370198252,-1.44482822749193
5.080142422663886,1,.6165668135765563,1.577088291988498
3.632816172231333,1,.2828212573795193,-1.188831352568412
1.975110979573244,0,-.1676233150861063,.0123345934078178
1.508340755585824,0,.1107836713995739,-.789514369017056
1.314901258139141,0,-.8280901138799568,-.7928915599399596
.8937673308827556,0,.2793777675551919,.6518893144874447
.7490483175920837,0,-.4384986004031309,.0169772919126617
3.598020273581744,1,1.205395164055307,.9226735125421087
.3863986584518697,0,-.423224840763234,-1.333393955021461
3.336738853567633,1,-.4426736074724175,2.031292181299102
4.837529276159929,1,2.130642305033976,.2928004863827912
2.766705923655059,1,-.2427619920889465,.2698480455434418
.6209678636946526,0,-1.167519990723227,-.6260974933895189
1.261420279874974,0,.7773453915595548,-2.316611966631536
.6438433870117081,0,-1.324478469982933,-.6250575776239361
1.656691835659365,0,-.3773263757555893,-.1814796172166218
-.1096325701798659,0,-.7627329845797379,-.9926067409103394
1.740715253058042,1,-.7533860419548338,-.2188625629519902
.8521813232240277,0,-1.931791658740178,-.1067063212456342
.1214102809634391,0,-1.645587262010829,-.5403317295170663
.4168154086298828,0,-.7247581394818743,-.5272508178701625
.2083440350228427,0,-1.391106296266841,-.205387521422063
-.2255452270417489,0,-2.661842478637473,-.5060998042801643
.1367044043877644,0,.0500283996288974,.0225011997670788
1.733611826874182,1,-.940867325253286,-1.243067383655184
3.013764295794799,1,-.542346645545597,-2.986037823541208
3.968393186898385,1,.2166059323162323,-.304171402656651
4.38130675116015,1,-.432315687382525,-.7062618967096619
2.56500431363198,0,-.0734847589319081,.2267127078007475
4.024409936399048,1,1.544438049121362,-1.126528358160641
-1.27558468261602,0,-2.453170080796605,-1.169540156592917
.583871035019812,0,.2180488250363649,.4088262780069817
.6494874608035851,0,1.043581565502342,.2601001992681005
