"time","x1","x2","event_id"
0.0100126178638383,0.674770272702838,-0.356768591089885,8
0.015672858646695,-0.441494069278575,0.641977420937681,293
0.0189626625419321,-2.47738566081596,0.644003504271784,185
0.0354213173418213,2.01573172643105,0.646746524635361,148
0.0362945233544547,-1.13989864670765,0.648918178019757,236
0.0594905968587223,0.648487710813675,-0.349028442943064,80
0.0629844568954183,-0.621205164927852,0.649716633775712,47
0.070604612712698,-0.0977024074220614,-0.349393054604621,271
0.0771894294510608,-0.546487741121238,-0.348515554107897,124
0.0820697279191905,0.532629237862926,-0.349760863808461,280
0.0851613316926566,0.0175060148486797,-0.351042296118548,205
0.0877449638336648,0.68470177220522,0.647680022327787,150
0.107862044192491,-0.522157084013583,-0.350126743339401,244
0.114526709831441,-0.710044707552647,-0.351396367366181,270
0.11613532847084,1.14102688154261,-0.352670522308923,143
0.119991917688089,-1.1907384004666,-0.355285380799581,237
0.12085632414826,-0.612642021896794,0.643424171255868,203
0.121661612527768,0.236334280149582,-0.354405182075332,234
0.121808950516985,0.248794755309369,-0.355738898532897,188
0.128038497820553,0.475271955327389,-0.354846879446345,13
0.129991894199145,-0.746826160350174,-0.356203621126644,63
0.129992165660929,-0.76096697414663,-0.357537974939388,182
0.152972044037349,2.48068056101655,-0.360271885120213,5
0.157559831834202,0.300776655703947,-0.361727595760395,89
0.163077088759673,1.72450351724299,0.634099610154418,14
0.164313374523847,-0.927378583331328,-0.363554481344503,111
0.204567329687913,0.329113236391721,0.63294703805607,230
0.210688586823126,0.557072190691921,0.635279878366504,138
0.213431754638643,0.106418404329244,-0.362359424866456,198
0.221939048913507,-0.018212731905465,-0.363823669239925,144
0.224269866029779,-0.195361542992941,-0.365296135751102,76
0.232616190976957,0.942749779678108,-0.368338601368754,217
0.237065470557934,1.28981232054909,0.630122729796789,247
0.23798475300646,-1.18009101370003,-0.367442772772233,122
0.238572282425466,-1.03960684507721,-0.368926010034808,48
0.250602708439656,0.455833282725619,-0.369656359208517,116
0.255439431719675,-0.186563661573412,-0.371224271820447,69
0.265092964598282,0.0924379789776265,0.625579645198396,23
0.269608984724385,-2.38396450005795,-0.371978861784071,183
0.291779030276949,0.994921307869581,0.628941795748499,223
0.30341353149032,0.216768046100657,0.631472416229798,114
0.306398536947692,-0.705440023540549,-0.366015812141603,104
0.308878609072373,0.693453865419029,-0.367584703121064,79
0.309632913748027,0.842184544052276,0.630788235421745,153
0.312130979566221,-0.0432543892868719,-0.366638915859167,190
0.314562086316162,-1.78085060623534,0.630046905043171,228
0.315086546487206,0.869937066779715,-0.367480775738455,179
0.315852251766127,2.09135779197498,-0.369149116432145,204
0.319874428697508,0.0848677714347946,0.629126124684045,72
0.328559782449172,0.969120731955684,-0.368278450677339,245
0.364085808768097,0.66491388178565,0.630024218525277,38
0.366136426569194,-0.063652462038275,-0.367323695340846,272
0.366517533569856,1.13886106911288,0.631003257138897,73
0.375676996762976,-0.259803797711981,-0.366291909390798,54
0.377294237495702,-0.747627146601613,0.63203158838528,229
0.388744518679732,0.702697673367446,-0.367095350477132,15
0.389939828937517,0.202061262237339,0.631167592807465,238
0.405016026383039,0.819138265076625,-0.3661148103069,42
0.419008612711452,0.120788549535478,-0.367157284800987,35
0.419719647697859,-0.333915696664565,0.631082940146035,224
0.425041798989241,0.116102927953795,0.633838060293628,262
0.433598159685837,0.530763821001688,0.636642367439044,142
0.44899923263714,0.752396338124854,-0.360505039257716,285
0.460387903478774,-0.0880874039748871,-0.356980745832703,6
0.471770485791162,-1.44010202824045,-0.358743269444724,260
0.48346739122257,-0.740630935449858,-0.362456995455719,95
0.484491183432012,-0.819534535707697,0.633704966272516,196
0.485364888089348,0.922798713150718,0.636603365340839,65
0.492301270638209,0.595191696032688,-0.362358725080501,209
0.49965545853662,-0.235759915993517,-0.361390217837896,227
0.522723534662903,1.91359544315675,-0.360464047699838,49
0.540577826996893,-0.717188844520793,0.6381876396235,276
0.568884565183665,-0.0569724404430231,-0.360959793891137,160
0.581711572100428,0.554752359880372,0.637078614624209,252
0.610382704875938,-0.594170616609486,-0.36184519607689,274
0.62827020216519,-0.659742180370762,-0.363063812721744,195
0.667438795888948,-1.20725215998736,-0.369049445147803,176
0.673443093203309,0.124720778616247,-0.371157356007667,103
0.679461168984654,-0.656105540697062,-0.373347005420695,17
0.699907673167661,-0.0722032197987177,-0.375528477473744,71
0.703097711339769,0.146438205373203,-0.377761537775261,178
0.706056342700553,1.04285664508985,-0.380031180692287,187
0.716858372052536,-0.160636624920066,-0.382369540372466,254
0.726909952647076,-0.838012073529655,0.615319431582471,32
0.729063317679311,-0.507300403645236,-0.381304136268276,50
0.76759623906206,0.00856194844047408,-0.380043556808253,181
0.802653968875966,-1.29955492058072,-0.382447807850248,175
0.831014076819123,0.386112576205177,-0.384820129269641,194
0.836997305140082,-0.00707073575565092,0.61582291862501,275
0.839597274027727,-0.268168422976169,-0.380514651064801,21
0.845917742346681,-0.66857090505369,0.617009096200895,163
0.884115568716122,0.0927926585192045,0.617913919252435,172
0.88741143773149,0.611704933403456,0.621701002771636,52
0.893685761112649,-1.91531911445352,-0.374425475870216,25
0.901196807079263,-0.871431721560067,-0.373382065758017,256
0.950275473408152,0.0430578056714403,-0.375533086742608,259
0.990991170038811,-1.47622205878107,-0.381010661713598,287
1.00606953755389,0.334729047304665,-0.387048629769079,120
1.00873691812762,-0.0503269065329522,-0.389970453569066,109
1.00917360362853,0.527420842154158,-0.392913915937345,170
1.0605211932251,0.10580012041664,0.604063239235849,84
1.09853927066058,1.75466985723506,-0.388133551083319,200
1.11401298564405,-0.124367643783962,-0.39506441031876,36
1.14858029069926,0.208351870992706,-0.406159552750704,158
1.18422273208404,0.269994534984901,-0.414009232546459,290
1.19147192027584,-1.64434987391976,-0.417534532358419,201
1.19720582874677,1.9845637862244,0.57901403658573,246
1.20063670770569,1.26625321549148,0.58375948907992,12
1.20289349331976,1.28620921217129,-0.41148673794371,277
1.2101427666636,-0.812169583939657,0.584817873678719,235
1.21273440509049,0.551060592094171,0.589464243141319,98
1.25808331267916,-0.42129939715425,-0.401704902832486,149
1.31311031976905,-1.96174469445909,-0.405338090057863,20
1.315610510828,-0.464058446312476,0.591074068530996,221
1.37288884121545,0.387743470659023,-0.408808064842683,115
1.39922234446111,0.52924400783537,-0.408944585308913,162
1.42012163381331,1.6473427470009,-0.412999637016461,243
1.47436349143965,-0.0549446977306571,0.582771144412703,59
1.52603519426797,-0.083461644067306,0.588000932711044,210
1.66230961140433,0.546786350887653,0.603329405902664,83
1.67133738191378,-0.169972613945917,0.609979493268744,281
1.68779919609381,0.203093060779321,-0.383319689055482,264
1.71169422216942,0.539451566005115,-0.394581437308039,117
1.72284002180161,-0.470721222549525,0.600349960334173,171
1.7494362898505,-0.143328735383138,-0.392652867782689,292
1.7607155564466,-0.344000582021248,0.594400044929303,268
1.96103249269289,-0.720900975508665,0.62368446841819,248
1.9725316777367,-1.42090854511434,-0.367263677298539,186
1.9774519457771,0.292914396035818,0.626899003695977,119
2.19250998250041,-0.636243604151416,0.633903410857399,92
2.34004223416834,-1.24510947305497,0.633668297056891,18
2.38416760875848,0.901202481505477,0.645137383506484,250
2.46354932564058,1.23521965904568,-0.320822652687582,286
2.51509761793063,0.200263451008878,-0.329041229019168,166
2.62245978142052,-0.850249301013692,0.658908080809756,174
2.82704780238343,-0.035609175146339,-0.302277749839883,86
3.76716951568217,-1.29280859452354,-0.3152094744629,10
